spec_name,target_active_bits,mean_target_bit_probability,median_target_bit_probability,recall_at_top_16,recall_at_top_32,recall_at_top_48,recall_at_top_64,recall_at_top_80,recall_at_top_96,recall_at_top_128,recall_at_top_160,recall_at_top_256,recall_at_top_384,recall_at_top_512,recall_at_top_768,recall_at_top_1024,threshold_0_05_precision,threshold_0_05_recall,threshold_0_05_f1,threshold_0_05_pred_bits,threshold_0_1_precision,threshold_0_1_recall,threshold_0_1_f1,threshold_0_1_pred_bits,threshold_0_15_precision,threshold_0_15_recall,threshold_0_15_f1,threshold_0_15_pred_bits,threshold_0_187_precision,threshold_0_187_recall,threshold_0_187_f1,threshold_0_187_pred_bits,threshold_0_2_precision,threshold_0_2_recall,threshold_0_2_f1,threshold_0_2_pred_bits,threshold_0_25_precision,threshold_0_25_recall,threshold_0_25_f1,threshold_0_25_pred_bits,threshold_0_3_precision,threshold_0_3_recall,threshold_0_3_f1,threshold_0_3_pred_bits,threshold_0_4_precision,threshold_0_4_recall,threshold_0_4_f1,threshold_0_4_pred_bits,threshold_0_5_precision,threshold_0_5_recall,threshold_0_5_f1,threshold_0_5_pred_bits
MassSpecGymID0089007,62,0.734490156173706,0.8303749561309814,0.25806451612903225,0.5161290322580645,0.7741935483870968,0.9032258064516129,0.9193548387096774,0.9193548387096774,0.9354838709677419,0.9516129032258065,0.9516129032258065,0.967741935483871,0.967741935483871,0.9838709677419355,0.9838709677419355,0.5686274509803921,0.9354838709677419,0.7073170731707317,102,0.7125,0.9193548387096774,0.8028169014084507,80,0.8142857142857143,0.9193548387096774,0.8636363636363636,70,0.9032258064516129,0.9032258064516129,0.9032258064516129,62,0.9180327868852459,0.9032258064516129,0.9105691056910569,61,0.9824561403508771,0.9032258064516129,0.9411764705882352,57,0.9821428571428571,0.8870967741935484,0.9322033898305085,56,0.9821428571428571,0.8870967741935484,0.9322033898305085,56,0.9814814814814815,0.8548387096774194,0.9137931034482759,54
MassSpecGymID0096922,37,0.8885703086853027,0.919528603553772,0.43243243243243246,0.8648648648648649,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.6271186440677966,1.0,0.7708333333333333,59,0.7872340425531915,1.0,0.880952380952381,47,0.9024390243902439,1.0,0.9487179487179488,41,0.925,1.0,0.961038961038961,40,0.925,1.0,0.961038961038961,40,0.9487179487179487,1.0,0.9736842105263158,39,0.9487179487179487,1.0,0.9736842105263158,39,0.972972972972973,0.972972972972973,0.972972972972973,37,1.0,0.9459459459459459,0.9722222222222222,35
MassSpecGymID0105076,78,0.808070719242096,0.8725157976150513,0.20512820512820512,0.41025641025641024,0.6153846153846154,0.8205128205128205,0.9871794871794872,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.6190476190476191,1.0,0.7647058823529412,126,0.7572815533980582,1.0,0.8618784530386739,103,0.8210526315789474,1.0,0.9017341040462429,95,0.9069767441860465,1.0,0.951219512195122,86,0.9176470588235294,1.0,0.9570552147239264,85,0.9285714285714286,1.0,0.962962962962963,84,0.9390243902439024,0.9871794871794872,0.9625,82,1.0,0.9871794871794872,0.9935483870967742,77,1.0,0.9230769230769231,0.9600000000000001,72
MassSpecGymID0146921,87,0.7799397706985474,0.8313207626342773,0.1839080459770115,0.367816091954023,0.5517241379310345,0.735632183908046,0.9195402298850575,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.5403726708074534,1.0,0.7016129032258065,161,0.7837837837837838,1.0,0.8787878787878788,111,0.8613861386138614,1.0,0.9255319148936171,101,0.8877551020408163,1.0,0.9405405405405405,98,0.8877551020408163,1.0,0.9405405405405405,98,0.9354838709677419,1.0,0.9666666666666666,93,0.9666666666666667,1.0,0.983050847457627,90,0.9770114942528736,0.9770114942528736,0.9770114942528736,87,1.0,0.9310344827586207,0.9642857142857143,81
MassSpecGymID0148963,54,0.8094912767410278,0.8340318202972412,0.2962962962962963,0.5925925925925926,0.8888888888888888,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.6506024096385542,1.0,0.7883211678832116,83,0.782608695652174,1.0,0.878048780487805,69,0.8571428571428571,1.0,0.923076923076923,63,0.8709677419354839,1.0,0.9310344827586207,62,0.8709677419354839,1.0,0.9310344827586207,62,0.9642857142857143,1.0,0.9818181818181818,56,0.9818181818181818,1.0,0.9908256880733944,55,1.0,1.0,1.0,54,1.0,1.0,1.0,54
MassSpecGymID0152459,48,0.7627313733100891,0.8544570207595825,0.3333333333333333,0.6666666666666666,0.8958333333333334,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.5925925925925926,1.0,0.7441860465116279,81,0.75,1.0,0.8571428571428571,64,0.8421052631578947,1.0,0.9142857142857143,57,0.8703703703703703,0.9791666666666666,0.9215686274509804,54,0.8703703703703703,0.9791666666666666,0.9215686274509804,54,0.88,0.9166666666666666,0.8979591836734694,50,0.8775510204081632,0.8958333333333334,0.8865979381443299,49,0.9347826086956522,0.8958333333333334,0.9148936170212766,46,0.9767441860465116,0.875,0.923076923076923,43
MassSpecGymID0153990,52,0.8131870031356812,0.8138378858566284,0.3076923076923077,0.6153846153846154,0.9230769230769231,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.49056603773584906,1.0,0.6582278481012659,106,0.7323943661971831,1.0,0.8455284552845529,71,0.8524590163934426,1.0,0.9203539823008848,61,0.9285714285714286,1.0,0.962962962962963,56,0.9454545454545454,1.0,0.9719626168224299,55,1.0,1.0,1.0,52,1.0,1.0,1.0,52,1.0,1.0,1.0,52,1.0,0.9807692307692307,0.9902912621359222,51
MassSpecGymID0199068,82,0.6485300064086914,0.8556293249130249,0.1951219512195122,0.3902439024390244,0.5853658536585366,0.7439024390243902,0.9024390243902439,0.9146341463414634,0.9146341463414634,0.926829268292683,0.9390243902439024,0.9390243902439024,0.9512195121951219,0.9512195121951219,0.9512195121951219,0.6756756756756757,0.9146341463414634,0.7772020725388601,111,0.8333333333333334,0.9146341463414634,0.872093023255814,90,0.9146341463414634,0.9146341463414634,0.9146341463414634,82,0.925,0.9024390243902439,0.9135802469135802,80,0.9367088607594937,0.9024390243902439,0.9192546583850932,79,0.935064935064935,0.8780487804878049,0.9056603773584906,77,0.9444444444444444,0.8292682926829268,0.883116883116883,72,0.9508196721311475,0.7073170731707317,0.8111888111888113,61,0.9444444444444444,0.6219512195121951,0.7500000000000001,54
MassSpecGymID0203168,68,0.727340579032898,0.8009612560272217,0.23529411764705882,0.47058823529411764,0.7058823529411765,0.9117647058823529,0.9705882352941176,0.9852941176470589,0.9852941176470589,0.9852941176470589,0.9852941176470589,0.9852941176470589,0.9852941176470589,0.9852941176470589,0.9852941176470589,0.5075757575757576,0.9852941176470589,0.67,132,0.6767676767676768,0.9852941176470589,0.8023952095808382,99,0.825,0.9705882352941176,0.8918918918918919,80,0.9,0.9264705882352942,0.9130434782608695,70,0.9264705882352942,0.9264705882352942,0.9264705882352942,68,0.96875,0.9117647058823529,0.9393939393939394,64,0.9838709677419355,0.8970588235294118,0.9384615384615386,62,0.9838709677419355,0.8970588235294118,0.9384615384615386,62,1.0,0.8382352941176471,0.9119999999999999,57
MassSpecGymID0208049,54,0.8018501400947571,0.8780859112739563,0.2962962962962963,0.5925925925925926,0.8888888888888888,0.9814814814814815,0.9814814814814815,0.9814814814814815,0.9814814814814815,0.9814814814814815,0.9814814814814815,0.9814814814814815,0.9814814814814815,0.9814814814814815,0.9814814814814815,0.6022727272727273,0.9814814814814815,0.7464788732394366,88,0.828125,0.9814814814814815,0.8983050847457628,64,0.8833333333333333,0.9814814814814815,0.9298245614035088,60,0.9298245614035088,0.9814814814814815,0.954954954954955,57,0.9298245614035088,0.9814814814814815,0.954954954954955,57,0.9464285714285714,0.9814814814814815,0.9636363636363636,56,0.9814814814814815,0.9814814814814815,0.9814814814814815,54,0.9811320754716981,0.9629629629629629,0.9719626168224299,53,1.0,0.9074074074074074,0.9514563106796117,49
MassSpecGymID0215493,46,0.7809783220291138,0.8205372095108032,0.34782608695652173,0.6956521739130435,0.9782608695652174,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.4791666666666667,1.0,0.647887323943662,96,0.7419354838709677,1.0,0.8518518518518519,62,0.8653846153846154,0.9782608695652174,0.9183673469387755,52,0.9183673469387755,0.9782608695652174,0.9473684210526316,49,0.9375,0.9782608695652174,0.9574468085106383,48,0.9565217391304348,0.9565217391304348,0.9565217391304348,46,0.9777777777777777,0.9565217391304348,0.967032967032967,45,1.0,0.9565217391304348,0.9777777777777777,44,1.0,0.9347826086956522,0.9662921348314606,43
MassSpecGymID0218115,48,0.8440702557563782,0.9061641693115234,0.3333333333333333,0.6666666666666666,0.9791666666666666,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.6956521739130435,1.0,0.8205128205128205,69,0.9230769230769231,1.0,0.9600000000000001,52,0.9795918367346939,1.0,0.9896907216494846,49,0.9791666666666666,0.9791666666666666,0.9791666666666666,48,0.9791666666666666,0.9791666666666666,0.9791666666666666,48,0.9787234042553191,0.9583333333333334,0.968421052631579,47,0.9782608695652174,0.9375,0.9574468085106383,46,0.9777777777777777,0.9166666666666666,0.946236559139785,45,0.9777777777777777,0.9166666666666666,0.946236559139785,45
MassSpecGymID0219385,69,0.7725880146026611,0.8113591074943542,0.2318840579710145,0.463768115942029,0.6956521739130435,0.927536231884058,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.7931034482758621,1.0,0.8846153846153846,87,0.9583333333333334,1.0,0.9787234042553191,72,0.9857142857142858,1.0,0.9928057553956835,70,1.0,1.0,1.0,69,1.0,1.0,1.0,69,1.0,0.9855072463768116,0.9927007299270074,68,1.0,0.9855072463768116,0.9927007299270074,68,1.0,0.9855072463768116,0.9927007299270074,68,1.0,0.9565217391304348,0.9777777777777777,66
MassSpecGymID0220012,48,0.8409476280212402,0.8890491724014282,0.3333333333333333,0.6666666666666666,0.9791666666666666,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.6956521739130435,1.0,0.8205128205128205,69,0.8727272727272727,1.0,0.9320388349514563,55,0.9215686274509803,0.9791666666666666,0.9494949494949494,51,0.9591836734693877,0.9791666666666666,0.9690721649484536,49,0.9791666666666666,0.9791666666666666,0.9791666666666666,48,1.0,0.9583333333333334,0.9787234042553191,46,1.0,0.9375,0.967741935483871,45,1.0,0.9375,0.967741935483871,45,1.0,0.9375,0.967741935483871,45
MassSpecGymID0221343,59,0.8190020322799683,0.832828938961029,0.2711864406779661,0.5423728813559322,0.8135593220338984,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.5619047619047619,1.0,0.7195121951219512,105,0.855072463768116,1.0,0.921875,69,0.9365079365079365,1.0,0.9672131147540983,63,0.9516129032258065,1.0,0.9752066115702479,62,0.9672131147540983,1.0,0.9833333333333333,61,0.9672131147540983,1.0,0.9833333333333333,61,0.9833333333333333,1.0,0.9915966386554621,60,1.0,1.0,1.0,59,1.0,1.0,1.0,59
MassSpecGymID0221368,73,0.7708522081375122,0.8789536952972412,0.2191780821917808,0.4383561643835616,0.6575342465753424,0.863013698630137,0.9726027397260274,0.9863013698630136,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.4965986394557823,1.0,0.6636363636363637,147,0.7227722772277227,1.0,0.8390804597701149,101,0.8658536585365854,0.9726027397260274,0.9161290322580644,82,0.9102564102564102,0.9726027397260274,0.9403973509933774,78,0.9342105263157895,0.9726027397260274,0.9530201342281879,76,0.9571428571428572,0.9178082191780822,0.9370629370629371,70,0.9846153846153847,0.8767123287671232,0.927536231884058,65,0.984375,0.863013698630137,0.9197080291970804,64,0.9836065573770492,0.821917808219178,0.8955223880597014,61
MassSpecGymID0221550,61,0.7889910340309143,0.8492306470870972,0.26229508196721313,0.5245901639344263,0.7868852459016393,0.9836065573770492,0.9836065573770492,0.9836065573770492,0.9836065573770492,0.9836065573770492,0.9836065573770492,0.9836065573770492,0.9836065573770492,0.9836065573770492,0.9836065573770492,0.5825242718446602,0.9836065573770492,0.7317073170731707,103,0.7894736842105263,0.9836065573770492,0.8759124087591241,76,0.9090909090909091,0.9836065573770492,0.9448818897637795,66,0.9523809523809523,0.9836065573770492,0.9677419354838709,63,0.9523809523809523,0.9836065573770492,0.9677419354838709,63,1.0,0.9836065573770492,0.9917355371900827,60,1.0,0.9672131147540983,0.9833333333333333,59,1.0,0.9508196721311475,0.9747899159663865,58,1.0,0.9344262295081968,0.9661016949152543,57
MassSpecGymID0221680,58,0.642149806022644,0.7440533638000488,0.27586206896551724,0.5517241379310345,0.8103448275862069,0.9655172413793104,0.9827586206896551,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.4,1.0,0.5714285714285715,145,0.7125,0.9827586206896551,0.8260869565217391,80,0.9016393442622951,0.9482758620689655,0.9243697478991596,61,0.896551724137931,0.896551724137931,0.896551724137931,58,0.9629629629629629,0.896551724137931,0.9285714285714286,54,0.9629629629629629,0.896551724137931,0.9285714285714286,54,0.98,0.8448275862068966,0.9074074074074074,50,0.9791666666666666,0.8103448275862069,0.8867924528301887,48,1.0,0.7241379310344828,0.8400000000000001,42
MassSpecGymID0221882,109,0.6925507187843323,0.7639697194099426,0.14678899082568808,0.29357798165137616,0.44036697247706424,0.5871559633027523,0.7339449541284404,0.8807339449541285,0.963302752293578,0.963302752293578,0.9908256880733946,1.0,1.0,1.0,1.0,0.4931506849315068,0.9908256880733946,0.6585365853658536,219,0.7046979865771812,0.963302752293578,0.813953488372093,149,0.8267716535433071,0.963302752293578,0.8898305084745762,127,0.8728813559322034,0.944954128440367,0.907488986784141,118,0.8947368421052632,0.9357798165137615,0.9147982062780269,114,0.9607843137254902,0.8990825688073395,0.9289099526066351,102,1.0,0.8807339449541285,0.9365853658536586,96,1.0,0.8715596330275229,0.9313725490196079,95,1.0,0.8256880733944955,0.9045226130653267,90
MassSpecGymID0222672,72,0.7941905856132507,0.8567491769790649,0.2222222222222222,0.4444444444444444,0.6666666666666666,0.8888888888888888,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.6486486486486487,1.0,0.7868852459016393,111,0.9113924050632911,1.0,0.9536423841059603,79,1.0,1.0,1.0,72,1.0,1.0,1.0,72,1.0,1.0,1.0,72,1.0,0.9722222222222222,0.9859154929577464,70,1.0,0.9444444444444444,0.9714285714285714,68,1.0,0.9166666666666666,0.9565217391304348,66,1.0,0.8888888888888888,0.9411764705882353,64
MassSpecGymID0223894,62,0.8082716464996338,0.8277112245559692,0.25806451612903225,0.5161290322580645,0.7741935483870968,0.9838709677419355,0.9838709677419355,0.9838709677419355,0.9838709677419355,0.9838709677419355,0.9838709677419355,0.9838709677419355,0.9838709677419355,0.9838709677419355,0.9838709677419355,0.46923076923076923,0.9838709677419355,0.6354166666666666,130,0.8356164383561644,0.9838709677419355,0.9037037037037038,73,0.9384615384615385,0.9838709677419355,0.9606299212598426,65,0.953125,0.9838709677419355,0.9682539682539683,64,0.953125,0.9838709677419355,0.9682539682539683,64,0.9682539682539683,0.9838709677419355,0.976,63,0.9682539682539683,0.9838709677419355,0.976,63,1.0,0.9838709677419355,0.991869918699187,61,1.0,0.9838709677419355,0.991869918699187,61
MassSpecGymID0225286,60,0.8320915102958679,0.8748352527618408,0.26666666666666666,0.5333333333333333,0.8,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.5042016806722689,1.0,0.6703910614525139,119,0.821917808219178,1.0,0.9022556390977443,73,0.9523809523809523,1.0,0.975609756097561,63,0.967741935483871,1.0,0.9836065573770492,62,0.967741935483871,1.0,0.9836065573770492,62,0.967741935483871,1.0,0.9836065573770492,62,0.9833333333333333,0.9833333333333333,0.9833333333333333,60,0.9830508474576272,0.9666666666666667,0.9747899159663865,59,0.9824561403508771,0.9333333333333333,0.9572649572649572,57
MassSpecGymID0225421,51,0.8272030353546143,0.8693272471427917,0.3137254901960784,0.6274509803921569,0.9411764705882353,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.5862068965517241,1.0,0.7391304347826086,87,0.7846153846153846,1.0,0.8793103448275863,65,0.9272727272727272,1.0,0.9622641509433962,55,0.9622641509433962,1.0,0.9807692307692307,53,0.9622641509433962,1.0,0.9807692307692307,53,1.0,1.0,1.0,51,1.0,1.0,1.0,51,1.0,1.0,1.0,51,1.0,0.9803921568627451,0.99009900990099,50
MassSpecGymID0225863,47,0.8375730514526367,0.865065336227417,0.3404255319148936,0.6808510638297872,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.6619718309859155,1.0,0.7966101694915254,71,0.8867924528301887,1.0,0.9400000000000001,53,0.94,1.0,0.9690721649484536,50,0.94,1.0,0.9690721649484536,50,0.9591836734693877,1.0,0.9791666666666666,49,0.9591836734693877,1.0,0.9791666666666666,49,0.9791666666666666,1.0,0.9894736842105264,48,1.0,1.0,1.0,47,1.0,0.9787234042553191,0.989247311827957,46
